split_file,scenario,type,class,train_ratio,val_ratio,test_ratio
S4_seed_8.pkl,original,Source,Battery manufacturing,0.027586206896551724,1.0,0.0
S4_seed_8.pkl,original,Source,Steelmaking,0.006896551724137931,0.0,0.0
S4_seed_8.pkl,original,Source,Unspecified,0.06206896551724138,0.0,0.23076923076923078
S4_seed_8.pkl,original,Source,Commonly used non-ferrous metal acquisition,0.020689655172413793,0.0,0.0
S4_seed_8.pkl,original,Source,Noble metal smelting,0.006896551724137931,0.0,0.0
S4_seed_8.pkl,original,Source,Synthetic materials manufacturing,0.020689655172413793,0.0,0.0
S4_seed_8.pkl,original,Source,Commonly used non-ferrous metal smelting,0.2,0.0,0.07692307692307693
S4_seed_8.pkl,original,Source,Lighting appliance manufacturing,0.006896551724137931,0.0,0.0
S4_seed_8.pkl,original,Source,Arts and crafts and etiquette supplies manufacturing,0.006896551724137931,0.0,0.0
S4_seed_8.pkl,original,Source,Noble metal acquisition,0.006896551724137931,0.0,0.0
S4_seed_8.pkl,original,Source,Rare and rare earth metals smelting,0.013793103448275862,0.0,0.0
S4_seed_8.pkl,original,Source,Refined petroleum products manufacturing,0.027586206896551724,0.0,0.0
S4_seed_8.pkl,original,Source,"Explosives, fire and fireworks product manufacturing",0.0,0.0,0.07692307692307693
S4_seed_8.pkl,original,Source,Universal instruments manufacturing,0.0,0.0,0.07692307692307693
S4_seed_8.pkl,S4,Source,Veterinary drug manufacturing,0.013079960513326752,0.01305293691080493,0.013812154696132596
S4_seed_8.pkl,S4,Source,Wood processing,0.016535044422507403,0.016678752719361856,0.017265193370165747
S4_seed_8.pkl,S4,Source,Metal surface treatment and heat treatment processing,0.13277393879565647,0.1312545322697607,0.1319060773480663
S4_seed_8.pkl,S4,Source,"Coatings, printing ink, paint and similar products manufacture",0.02319842053307009,0.023930384336475707,0.024861878453038673
S4_seed_8.pkl,S4,Source,"Explosives, fire and fireworks product manufacturing",0.0009871668311944718,0.0014503263234227702,0.0013812154696132596
S4_seed_8.pkl,S4,Source,Environmental governance industry,0.08958538993089832,0.08919506889050036,0.0856353591160221
S4_seed_8.pkl,S4,Source,Basic chemical raw materials manufacturing,0.1688055281342547,0.16896301667875271,0.17058011049723756
S4_seed_8.pkl,S4,Source,Fur tanning and products processing,0.003948667324777887,0.00435097897026831,0.0055248618784530384
S4_seed_8.pkl,S4,Source,Ferroalloy smelting,0.011599210266535044,0.01305293691080493,0.012430939226519336
S4_seed_8.pkl,S4,Source,Electronic components and electronic special materials,0.006663376110562685,0.006526468455402465,0.007596685082872928
S4_seed_8.pkl,S4,Source,Glass manufacturing,0.016288252714708785,0.016678752719361856,0.016574585635359115
S4_seed_8.pkl,S4,Source,Battery manufacturing,0.02073050345508391,0.02102973168963017,0.022099447513812154
S4_seed_8.pkl,S4,Source,Steelmaking,0.005676209279368213,0.005801305293691081,0.006215469613259668
S4_seed_8.pkl,S4,Source,Unspecified,0.05700888450148075,0.05656272661348803,0.058011049723756904
S4_seed_8.pkl,S4,Source,Gas drilling,0.006169792694965449,0.007251631617113851,0.006906077348066298
S4_seed_8.pkl,S4,Source,Commonly used non-ferrous metal acquisition,0.02418558736426456,0.023930384336475707,0.024861878453038673
S4_seed_8.pkl,S4,Source,Noble metal smelting,0.0029615004935834156,0.0036258158085569255,0.003453038674033149
S4_seed_8.pkl,S4,Source,Synthetic materials manufacturing,0.003948667324777887,0.005076142131979695,0.0055248618784530384
S4_seed_8.pkl,S4,Source,Commonly used non-ferrous metal smelting,0.30528134254689043,0.30021754894851344,0.2962707182320442
S4_seed_8.pkl,S4,Source,Lighting appliance manufacturing,0.0017275419545903258,0.002175489485134155,0.0020718232044198894
S4_seed_8.pkl,S4,Source,Universal instruments manufacturing,0.0009871668311944718,0.0014503263234227702,0.0013812154696132596
S4_seed_8.pkl,S4,Source,Arts and crafts and etiquette supplies manufacturing,0.013820335636722606,0.013778100072516316,0.013812154696132596
S4_seed_8.pkl,S4,Source,Noble metal acquisition,0.011352418558736426,0.011602610587382161,0.011740331491712707
S4_seed_8.pkl,S4,Source,Rare and rare earth metals smelting,0.01949654491609082,0.019579405366207395,0.018646408839779006
S4_seed_8.pkl,S4,Source,Refined petroleum products manufacturing,0.04318854886475815,0.04278462654097172,0.04143646408839779
S4_seed_9.pkl,original,Source,Wood processing,0.02702702702702703,0.014705882352941176,0.0
S4_seed_9.pkl,original,Source,Metal surface treatment and heat treatment processing,0.13513513513513514,0.16176470588235295,0.16666666666666666
S4_seed_9.pkl,original,Source,"Coatings, printing ink, paint and similar products manufacture",0.02702702702702703,0.04411764705882353,0.037037037037037035
S4_seed_9.pkl,original,Source,"Explosives, fire and fireworks product manufacturing",0.02702702702702703,0.0,0.0
S4_seed_9.pkl,original,Source,Environmental governance industry,0.02702702702702703,0.04411764705882353,0.018518518518518517
S4_seed_9.pkl,original,Source,Basic chemical raw materials manufacturing,0.24324324324324326,0.25,0.25925925925925924
S4_seed_9.pkl,original,Source,Ferroalloy smelting,0.02702702702702703,0.014705882352941176,0.018518518518518517
S4_seed_9.pkl,original,Source,Electronic components and electronic special materials,0.08108108108108109,0.0,0.0
S4_seed_9.pkl,original,Source,Battery manufacturing,0.05405405405405406,0.04411764705882353,0.0
S4_seed_9.pkl,original,Source,Commonly used non-ferrous metal acquisition,0.02702702702702703,0.014705882352941176,0.018518518518518517
S4_seed_9.pkl,original,Source,Synthetic materials manufacturing,0.02702702702702703,0.014705882352941176,0.018518518518518517
S4_seed_9.pkl,original,Source,Commonly used non-ferrous metal smelting,0.1891891891891892,0.19117647058823528,0.18518518518518517
S4_seed_9.pkl,original,Source,Universal instruments manufacturing,0.02702702702702703,0.0,0.0
S4_seed_9.pkl,original,Source,Unspecified,0.08108108108108109,0.058823529411764705,0.09259259259259259
S4_seed_9.pkl,original,Source,Veterinary drug manufacturing,0.0,0.014705882352941176,0.037037037037037035
S4_seed_9.pkl,original,Source,Fur tanning and products processing,0.0,0.014705882352941176,0.018518518518518517
S4_seed_9.pkl,original,Source,Glass manufacturing,0.0,0.014705882352941176,0.018518518518518517
S4_seed_9.pkl,original,Source,Steelmaking,0.0,0.014705882352941176,0.0
S4_seed_9.pkl,original,Source,Gas drilling,0.0,0.014705882352941176,0.018518518518518517
S4_seed_9.pkl,original,Source,Rare and rare earth metals smelting,0.0,0.014705882352941176,0.018518518518518517
S4_seed_9.pkl,original,Source,Refined petroleum products manufacturing,0.0,0.058823529411764705,0.0
S4_seed_9.pkl,original,Source,Noble metal smelting,0.0,0.0,0.018518518518518517
S4_seed_9.pkl,original,Source,Lighting appliance manufacturing,0.0,0.0,0.018518518518518517
S4_seed_9.pkl,original,Source,Arts and crafts and etiquette supplies manufacturing,0.0,0.0,0.018518518518518517
S4_seed_9.pkl,original,Source,Noble metal acquisition,0.0,0.0,0.018518518518518517
S4_seed_9.pkl,S4,Source,Veterinary drug manufacturing,0.01307673328398717,0.013788098693759071,0.013121546961325966
S4_seed_9.pkl,S4,Source,Wood processing,0.01677769553417222,0.016690856313497822,0.016574585635359115
S4_seed_9.pkl,S4,Source,Metal surface treatment and heat treatment processing,0.13200098692326673,0.13352685050798258,0.1319060773480663
S4_seed_9.pkl,S4,Source,"Coatings, printing ink, paint and similar products manufacture",0.0231926967678263,0.023947750362844702,0.024861878453038673
S4_seed_9.pkl,S4,Source,"Explosives, fire and fireworks product manufacturing",0.0009869232667160128,0.001451378809869376,0.0013812154696132596
S4_seed_9.pkl,S4,Source,Environmental governance industry,0.08956328645447817,0.08853410740203194,0.08632596685082873
S4_seed_9.pkl,S4,Source,Basic chemical raw materials manufacturing,0.1690106094251172,0.1683599419448476,0.17058011049723756
S4_seed_9.pkl,S4,Source,Fur tanning and products processing,0.004194423883543055,0.0043541364296081275,0.004834254143646409
S4_seed_9.pkl,S4,Source,Ferroalloy smelting,0.011843079200592153,0.012336719883889695,0.012430939226519336
S4_seed_9.pkl,S4,Source,Electronic components and electronic special materials,0.006415001233654083,0.006531204644412192,0.008287292817679558
S4_seed_9.pkl,S4,Source,Glass manufacturing,0.01628423390081421,0.016690856313497822,0.016574585635359115
S4_seed_9.pkl,S4,Source,Battery manufacturing,0.02072538860103627,0.02104499274310595,0.022099447513812154
S4_seed_9.pkl,S4,Source,Steelmaking,0.005674808783617074,0.005805515239477504,0.006215469613259668
S4_seed_9.pkl,S4,Source,Unspecified,0.05674808783617074,0.05660377358490566,0.05870165745856354
S4_seed_9.pkl,S4,Source,Gas drilling,0.00616827041697508,0.00725689404934688,0.006906077348066298
S4_seed_9.pkl,S4,Source,Commonly used non-ferrous metal acquisition,0.02442635085122132,0.023947750362844702,0.024171270718232045
S4_seed_9.pkl,S4,Source,Noble metal smelting,0.0029607698001480384,0.00362844702467344,0.003453038674033149
S4_seed_9.pkl,S4,Source,Synthetic materials manufacturing,0.004194423883543055,0.0043541364296081275,0.0055248618784530384
S4_seed_9.pkl,S4,Source,Commonly used non-ferrous metal smelting,0.305452751048606,0.2997097242380261,0.2962707182320442
S4_seed_9.pkl,S4,Source,Lighting appliance manufacturing,0.0017271157167530224,0.0021770682148040637,0.0020718232044198894
S4_seed_9.pkl,S4,Source,Universal instruments manufacturing,0.0009869232667160128,0.001451378809869376,0.0013812154696132596
S4_seed_9.pkl,S4,Source,Arts and crafts and etiquette supplies manufacturing,0.013816925734024179,0.013788098693759071,0.013812154696132596
S4_seed_9.pkl,S4,Source,Noble metal acquisition,0.011349617567234148,0.011611030478955007,0.011740331491712707
S4_seed_9.pkl,S4,Source,Rare and rare earth metals smelting,0.01924500370096225,0.019593613933236574,0.019337016574585635
S4_seed_9.pkl,S4,Source,Refined petroleum products manufacturing,0.04317789291882556,0.04281567489114659,0.04143646408839779
S5_seed_0.pkl,original,Source,"Explosives, fire and fireworks product manufacturing",0.02,0.018518518518518517,0.014492753623188406
S5_seed_0.pkl,original,Source,Ferroalloy smelting,0.06,0.0,0.0
S5_seed_0.pkl,original,Source,Steelmaking,0.02,0.018518518518518517,0.014492753623188406
S5_seed_0.pkl,original,Source,Commonly used non-ferrous metal acquisition,0.04,0.0,0.014492753623188406
S5_seed_0.pkl,original,Source,Noble metal smelting,0.02,0.018518518518518517,0.014492753623188406
S5_seed_0.pkl,original,Source,Lighting appliance manufacturing,0.02,0.018518518518518517,0.014492753623188406
S5_seed_0.pkl,original,Source,Universal instruments manufacturing,0.02,0.018518518518518517,0.014492753623188406
S5_seed_0.pkl,original,Source,Arts and crafts and etiquette supplies manufacturing,0.02,0.018518518518518517,0.014492753623188406
S5_seed_0.pkl,original,Source,Noble metal acquisition,0.02,0.018518518518518517,0.014492753623188406
S5_seed_0.pkl,original,Source,Rare and rare earth metals smelting,0.02,0.0,0.014492753623188406
S5_seed_0.pkl,original,Source,Refined petroleum products manufacturing,0.06,0.0,0.014492753623188406
S5_seed_0.pkl,original,Source,Veterinary drug manufacturing,0.02,0.018518518518518517,0.014492753623188406
S5_seed_0.pkl,original,Source,"Coatings, printing ink, paint and similar products manufacture",0.08,0.037037037037037035,0.0
S5_seed_0.pkl,original,Source,Metal surface treatment and heat treatment processing,0.1,0.14814814814814814,0.17391304347826086
S5_seed_0.pkl,original,Source,Environmental governance industry,0.06,0.018518518518518517,0.014492753623188406
S5_seed_0.pkl,original,Source,Electronic components and electronic special materials,0.06,0.0,0.0
S5_seed_0.pkl,original,Source,Battery manufacturing,0.08,0.018518518518518517,0.0
S5_seed_0.pkl,original,Source,Synthetic materials manufacturing,0.02,0.018518518518518517,0.014492753623188406
S5_seed_0.pkl,original,Source,Unspecified,0.1,0.05555555555555555,0.057971014492753624
S5_seed_0.pkl,original,Source,Commonly used non-ferrous metal smelting,0.08,0.16666666666666666,0.2463768115942029
S5_seed_0.pkl,original,Source,Basic chemical raw materials manufacturing,0.08,0.3148148148148148,0.2753623188405797
S5_seed_0.pkl,original,Source,Wood processing,0.0,0.018518518518518517,0.014492753623188406
S5_seed_0.pkl,original,Source,Fur tanning and products processing,0.0,0.018518518518518517,0.014492753623188406
S5_seed_0.pkl,original,Source,Glass manufacturing,0.0,0.018518518518518517,0.014492753623188406
S5_seed_0.pkl,original,Source,Gas drilling,0.0,0.018518518518518517,0.014492753623188406
S5_seed_0.pkl,S5,Source,Veterinary drug manufacturing,0.0020554984583761563,0.0055248618784530384,0.0051813471502590676
S5_seed_0.pkl,S5,Source,Wood processing,0.0010277492291880781,0.0027624309392265192,0.0025906735751295338
S5_seed_0.pkl,S5,Source,Metal surface treatment and heat treatment processing,0.1778006166495375,0.1685082872928177,0.17616580310880828
S5_seed_0.pkl,S5,Source,"Coatings, printing ink, paint and similar products manufacture",0.008221993833504625,0.013812154696132596,0.012953367875647668
S5_seed_0.pkl,S5,Source,"Explosives, fire and fireworks product manufacturing",0.0010277492291880781,0.0027624309392265192,0.0025906735751295338
S5_seed_0.pkl,S5,Source,Environmental governance industry,0.008221993833504625,0.011049723756906077,0.007772020725388601
S5_seed_0.pkl,S5,Source,Basic chemical raw materials manufacturing,0.4460431654676259,0.4198895027624309,0.43005181347150256
S5_seed_0.pkl,S5,Source,Fur tanning and products processing,0.0010277492291880781,0.0027624309392265192,0.0025906735751295338
S5_seed_0.pkl,S5,Source,Ferroalloy smelting,0.003083247687564234,0.0055248618784530384,0.0025906735751295338
S5_seed_0.pkl,S5,Source,Electronic components and electronic special materials,0.0041109969167523125,0.0027624309392265192,0.0025906735751295338
S5_seed_0.pkl,S5,Source,Glass manufacturing,0.0010277492291880781,0.0027624309392265192,0.0025906735751295338
S5_seed_0.pkl,S5,Source,Battery manufacturing,0.007194244604316547,0.013812154696132596,0.007772020725388601
S5_seed_0.pkl,S5,Source,Steelmaking,0.0010277492291880781,0.0027624309392265192,0.0025906735751295338
S5_seed_0.pkl,S5,Source,Unspecified,0.044193216855087356,0.04696132596685083,0.046632124352331605
S5_seed_0.pkl,S5,Source,Gas drilling,0.0010277492291880781,0.0027624309392265192,0.0025906735751295338
S5_seed_0.pkl,S5,Source,Commonly used non-ferrous metal acquisition,0.0020554984583761563,0.0055248618784530384,0.0051813471502590676
S5_seed_0.pkl,S5,Source,Noble metal smelting,0.0010277492291880781,0.0027624309392265192,0.0025906735751295338
S5_seed_0.pkl,S5,Source,Synthetic materials manufacturing,0.0041109969167523125,0.0027624309392265192,0.0025906735751295338
S5_seed_0.pkl,S5,Source,Commonly used non-ferrous metal smelting,0.27543679342240496,0.26243093922651933,0.26424870466321243
S5_seed_0.pkl,S5,Source,Lighting appliance manufacturing,0.0010277492291880781,0.0027624309392265192,0.0025906735751295338
S5_seed_0.pkl,S5,Source,Universal instruments manufacturing,0.0010277492291880781,0.0027624309392265192,0.0025906735751295338
S5_seed_0.pkl,S5,Source,Arts and crafts and etiquette supplies manufacturing,0.0010277492291880781,0.0027624309392265192,0.0025906735751295338
S5_seed_0.pkl,S5,Source,Noble metal acquisition,0.0010277492291880781,0.0027624309392265192,0.0025906735751295338
S5_seed_0.pkl,S5,Source,Rare and rare earth metals smelting,0.0010277492291880781,0.0027624309392265192,0.0025906735751295338
S5_seed_0.pkl,S5,Source,Refined petroleum products manufacturing,0.0051387461459403904,0.008287292817679558,0.0051813471502590676
S5_seed_1.pkl,original,Source,Veterinary drug manufacturing,0.02631578947368421,0.017543859649122806,0.0
S5_seed_1.pkl,original,Source,Wood processing,0.013157894736842105,0.0,0.025
S5_seed_1.pkl,original,Source,"Coatings, printing ink, paint and similar products manufacture",0.06578947368421052,0.017543859649122806,0.0
S5_seed_1.pkl,original,Source,"Explosives, fire and fireworks product manufacturing",0.013157894736842105,0.017543859649122806,0.025
S5_seed_1.pkl,original,Source,Environmental governance industry,0.02631578947368421,0.03508771929824561,0.025
